Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
8392,27,2.0,56.85306308729157,,0.0,13,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B
3387,58,3.0,95.97075700108329,93.323296402478,1.0,4,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
5343,21,2.0,45.7014017205291,28.08445061369997,5.0,11,9.0,1968,0.034331497,B,B,25,5487,3,,0,4,B
3746,62,1.0,46.72204151915695,1.944445716025533,1.0,11,12.0,2018,0.072157581,B,B,2,629,1,,0,0,A
9201,61,2.0,54.21965384212962,34.46204326010058,8.0,6,17.0,1996,0.300322518,B,B,52,10311,6,,1,9,B
15825,47,2.0,54.71634703449904,34.96533125607573,8.0,6,12.0,1982,0.101872465,B,B,23,4583,3,,3,3,B
392,75,2.0,51.707209454066856,30.96913630287427,7.0,2,6.0,1957,0.122090347,B,B,29,6566,7,1894.0,4,0,B
1109,66,2.0,60.11579862707664,34.7896906971711,10.0,13,14.0,1991,0.161975568,B,A,31,7010,5,4508.0,3,7,B
530,64,1.0,39.91802583681866,23.72863704153957,9.0,10,17.0,2003,0.135649789,B,B,46,7960,6,350.0,3,11,B
2089,138,1.0,38.89917561819314,22.59949930015257,8.0,14,16.0,1981,0.0,B,B,36,6714,2,2672.0,0,2,B
4810,27,3.0,86.97575687856055,83.06990443135615,10.0,8,17.0,2018,0.072157581,B,B,2,629,1,,0,0,A
16505,28,1.0,45.18232856287953,18.06250630998825,9.0,4,23.0,2007,0.333891544,B,B,30,6564,1,,0,0,B
9792,72,3.0,55.85629231161606,42.79085807803782,5.0,6,5.0,1964,0.210473241,B,B,11,2398,2,1994.0,3,0,B
14389,24,1.0,34.9244066528689,24.542790080567592,5.0,4,5.0,1965,0.111627393,B,B,50,12238,8,1970.0,2,3,B
5290,62,3.0,69.43229575143631,47.00135561660005,7.0,8,12.0,1976,0.002211665,B,B,39,7614,3,,1,5,A
8011,27,2.0,72.206881259515,,0.0,10,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
9194,27,1.0,51.018287636075705,22.37099148885693,0.0,4,0.0,2016,0.017647053,B,B,2,469,0,,0,0,B
14468,67,2.0,50.91997772381154,27.075244007289985,5.0,5,9.0,1976,0.100455735,B,B,43,7227,0,,1,6,A
14288,108,1.0,43.03553644314373,23.273998823392912,10.0,12,16.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
13925,54,3.0,60.22988454347867,42.815291243244666,5.0,2,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B
8625,27,1.0,43.86443000618574,45.89751151443007,0.0,3,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
16299,107,2.0,57.28460316318098,34.59976484595359,7.0,6,5.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
14093,25,2.0,83.000037660341,78.93516477589212,1.0,5,23.0,2013,0.069753361,B,B,53,13670,4,,1,11,B
4710,11,3.0,62.546660781763926,42.007038298794605,8.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
12999,39,1.0,54.15257867475229,35.87410283472028,8.0,12,12.0,1975,0.428825818,B,B,25,5011,8,730.0,0,2,B
2004,113,2.0,66.26238546846729,43.31418479179808,9.0,4,5.0,1950,0.050755569,B,B,24,5469,1,145.0,0,1,B
13597,23,2.0,61.79611250745186,,1.0,8,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
16781,27,1.0,36.13840877574175,36.71053894093779,36.0,19,19.0,2017,0.072157581,B,B,2,629,1,,0,0,A
12870,2,1.0,35.33494896234025,22.146378173439302,5.0,2,5.0,1968,0.309479124,B,B,35,7715,4,990.0,0,6,B
12379,23,1.0,39.82200495763743,42.11197251142519,1.0,4,3.0,2015,0.014072961,B,B,2,475,0,,0,0,B
15570,63,2.0,35.49478527499185,22.07807780595216,6.0,3,9.0,1966,0.23861713,B,B,26,3889,6,705.0,3,6,B
15544,100,2.0,47.994454231859685,31.20536784187404,5.0,2,5.0,1962,0.200146802,B,B,23,3975,8,770.0,2,0,B
11040,27,1.0,42.20712286843267,,1.0,4,22.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
3400,81,4.0,85.73080337689314,58.53535942724631,9.0,7,9.0,1963,0.319809354,B,B,25,4756,16,2857.0,5,8,B
7583,23,3.0,70.72501770855479,69.25637063545672,0.0,1,9.0,2015,0.005767451,B,B,1,388,0,,0,0,B
15359,44,1.0,32.55876991139245,16.007072956772117,5.0,6,5.0,1965,0.036122292,B,B,24,4378,0,1036.0,1,1,B
13919,100,1.0,33.38333429378982,24.847544074340515,5.0,1,5.0,1965,0.200146802,B,B,23,3975,8,770.0,2,0,B
12545,9,3.0,83.97842531638597,,1.0,10,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
3296,29,1.0,36.74672849253227,25.13974017458266,5.0,8,9.0,1963,0.086885265,B,B,10,2277,2,1547.0,0,0,B
2477,62,2.0,99.03749271614969,,1.0,5,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A
4234,34,2.0,53.55902809255145,33.148711036417275,9.0,3,17.0,1999,0.069753361,B,B,53,13670,4,,1,11,B
1495,27,2.0,69.1328363908427,71.86889367832137,1.0,18,17.0,2016,0.072157581,B,B,2,629,1,,0,0,A
10197,66,3.0,69.3051380175008,65.08810841249235,9.0,12,14.0,1976,0.111627393,B,B,50,12238,8,1970.0,2,3,B
10931,78,2.0,58.99464372881462,30.39790500625512,11.0,20,24.0,2006,0.092290642,B,B,21,4346,2,165.0,1,2,B
465,3,1.0,29.72186611091766,18.39180385810284,5.0,6,12.0,1977,0.050900058,B,B,43,10621,1,30.0,2,3,B
6519,94,2.0,50.39283298215679,3.2495692889758754,1.0,4,12.0,1973,0.521867054,B,B,25,6149,0,,0,0,B
12500,6,2.0,62.11007059306467,61.51187094151308,0.0,23,25.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
16021,62,2.0,75.46006954799519,72.74074931002944,1.0,8,1.0,2017,0.072157581,B,B,2,629,1,,0,0,A
15466,88,1.0,42.357487230674046,44.7797141120579,41.0,10,19.0,2016,0.127375905,B,B,43,8429,3,,3,9,B
9114,58,1.0,40.57555211967331,,1.0,3,17.0,2016,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13514,88,4.0,99.3030703368525,65.01041317096336,10.0,3,22.0,2010,0.127375905,B,B,43,8429,3,,3,9,B
6717,1,3.0,124.93603614056612,,1.0,1,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3521,47,1.0,41.843219817900525,20.79854822210103,8.0,13,17.0,2006,0.101872465,B,B,23,4583,3,,3,3,B
7703,9,3.0,73.76226290882235,46.59325665382011,9.0,15,22.0,1979,0.136244425,B,B,11,2370,0,,0,1,B
12100,1,3.0,79.3479552247171,,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4028,7,3.0,63.60034677874161,49.8831837482308,0.0,2,4.0,1955,0.035145267,B,B,42,9292,3,2620.0,0,3,B
10112,74,1.0,44.408747194055046,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
524,8,1.0,39.58445590212358,20.9205468722652,9.0,10,12.0,1970,0.458174486,B,A,26,4439,1,1130.0,1,5,B
7820,27,2.0,73.16633496403416,,0.0,6,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1769,9,3.0,75.55269607697855,49.4531927830421,9.0,11,17.0,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B
9562,100,2.0,45.85262760467688,27.61646719698443,5.0,5,5.0,1962,0.200146802,B,B,23,3975,8,770.0,2,0,B
15639,9,2.0,62.45581187167286,,1.0,10,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
8665,27,2.0,70.18538190537032,66.75930664691522,0.0,3,3.0,2015,0.07542368,B,B,11,3097,0,,0,0,B
13246,21,2.0,49.602400674595096,30.611513298568703,6.0,2,14.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B
9639,73,1.0,51.329603360118256,53.96605057288335,1.0,11,10.0,1977,0.042031587,B,B,37,6856,84,1940.0,2,5,B
2020,134,3.0,67.58746006867554,42.95248859543267,8.0,9,10.0,1959,0.049863387,B,B,18,3746,9,75.0,3,1,B
10358,23,1.0,44.62963383947604,,1.0,16,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
879,6,2.0,64.78404382166826,,0.0,11,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14613,9,1.0,42.3637236552666,24.693195304343234,8.0,13,14.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B
15365,86,3.0,58.414035276046064,39.45523585216085,5.0,8,9.0,1969,0.161975568,B,A,31,7010,5,4508.0,3,7,B
15368,57,2.0,55.681837879972974,32.825365792932075,9.0,12,14.0,2003,0.090799103,B,B,74,19083,2,,5,15,B
9588,154,1.0,41.06214991559694,20.874628845230927,10.0,16,25.0,2005,0.460556389,B,B,20,4386,14,,1,5,B
3000,34,2.0,57.96996422253015,32.01248263525128,9.0,6,14.0,2001,0.069753361,B,B,53,13670,4,,1,11,B
7627,58,3.0,82.53509642234114,1.6265011756045349,1.0,16,17.0,2016,0.43788524,B,B,23,5735,3,1084.0,0,5,B
10997,27,2.0,55.59567697721554,,1.0,15,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
7878,27,1.0,67.74636072105426,67.34717221878708,1.0,3,17.0,2017,0.017647053,B,B,2,469,0,,0,0,B
3189,57,2.0,61.698048389762526,35.134879332935405,8.0,11,17.0,2004,0.133215333,B,B,49,11395,3,1406.0,3,4,A
16282,6,3.0,79.14867147928732,,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14464,88,1.0,41.505563549007135,,1.0,23,23.0,1977,0.127375905,B,B,43,8429,3,,3,9,B
7874,53,3.0,80.20098794670879,,1.0,18,24.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
7756,1,2.0,61.97785561861604,32.55571655102211,12.0,15,17.0,2012,0.007122317,B,B,1,264,0,,0,1,B
7535,105,1.0,39.205002756467735,23.121599879472104,5.0,5,9.0,1974,0.069660344,B,B,31,6119,4,,1,2,B
16223,99,2.0,49.770653349258005,31.76563546592312,5.0,7,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
5740,57,2.0,45.85116639493732,33.17540533582436,5.0,3,5.0,1962,0.133215333,B,B,49,11395,3,1406.0,3,4,A
14467,58,1.0,50.1247385475544,45.80813097676661,14.0,10,9.0,2017,0.43788524,B,B,23,5735,3,1084.0,0,5,B
7126,121,2.0,57.12151481287,30.78593400645905,10.0,3,16.0,1979,0.212515361,B,B,19,3293,16,628.0,3,7,B
13560,1,2.0,52.62320252890697,,0.0,5,0.0,1977,0.007122317,B,B,1,264,0,,0,1,B
14223,30,3.0,86.39646040638634,,1.0,15,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
15395,18,3.0,76.97476064000577,46.76757187484997,10.0,12,17.0,1999,0.0,B,B,30,5562,0,,0,5,A
10325,1,1.0,37.66234594064293,,10.0,8,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B
8960,54,2.0,80.70980366490359,80.76290901030406,1.0,7,1.0,2017,0.006076152,B,B,30,5285,0,645.0,6,6,B
4957,44,2.0,42.945443319200656,29.66148872345417,5.0,10,5.0,1976,0.175054867,B,B,36,10055,3,,1,0,B
12121,46,2.0,55.49745584030246,23.02327960446152,6.0,11,9.0,1972,0.0,B,B,47,11319,0,1145.0,3,5,B
1791,7,2.0,45.59495013095746,32.09212195097747,6.0,5,4.0,1962,0.035145267,B,B,42,9292,3,2620.0,0,3,B
14922,111,2.0,63.66706862851246,36.19690377275104,10.0,9,9.0,1955,0.135649789,B,B,46,7960,6,350.0,3,11,B
5743,30,1.0,35.302380452017324,,1.0,7,1.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
1826,148,1.0,31.172503559456448,21.840371808826117,5.0,5,5.0,1962,0.313924552,B,B,22,4625,11,3855.0,2,10,B
7362,11,1.0,32.307769086677354,22.17582560450868,5.0,6,9.0,1973,0.0001696759999999,B,B,36,5992,0,,1,1,B
12355,23,1.0,35.95604435114056,,0.0,4,0.0,1977,0.005767451,B,B,1,388,0,,0,0,B
11175,0,3.0,92.29872312754831,51.61793966124361,13.0,5,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B
1059,61,2.0,39.424898210790985,25.89101190602021,7.0,8,9.0,1966,0.232205084,B,B,24,4860,1,80.0,0,3,B
16635,48,2.0,82.88869389337323,81.1275322983124,10.0,24,25.0,2014,0.041124634,B,B,46,9515,5,,1,10,B
8380,37,4.0,87.89121794724659,57.17968258887224,8.0,2,14.0,1988,0.127811589,B,B,28,7287,5,320.0,1,3,B
16258,48,3.0,96.05678406175832,98.1528021652578,1.0,15,1.0,2017,0.041124634,B,B,46,9515,5,,1,10,B
8899,27,2.0,60.08522461072536,,1.0,16,15.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
5045,32,3.0,70.7837818113146,45.59401992077876,7.0,12,12.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
9811,21,1.0,31.153771171219496,21.44633723054056,5.0,5,5.0,1961,0.034331497,B,B,25,5487,3,,0,4,B
7768,57,1.0,38.9633030887242,20.915341557542742,9.0,5,14.0,1975,0.133215333,B,B,49,11395,3,1406.0,3,4,A
6034,5,3.0,81.58111677395422,83.39726307129726,10.0,17,17.0,2014,0.150817539,B,B,16,3433,4,2643.0,4,5,B
13097,11,1.0,36.085434857881815,19.849813075318373,9.0,3,9.0,1978,0.0001696759999999,B,B,36,5992,0,,1,1,B
11466,128,1.0,42.180392136280425,21.467685803522087,8.0,13,14.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B
2377,34,2.0,57.35070031751031,,10.0,25,30.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
15555,9,2.0,68.05323252779432,,1.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
5270,6,1.0,39.48520286358447,39.52566694364013,1.0,16,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
13708,24,2.0,51.95462339392254,,0.0,13,0.0,1977,0.111627393,B,B,50,12238,8,1970.0,2,3,B
3813,12,2.0,55.902976958950326,30.79195358210058,8.0,2,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B
10257,101,3.0,61.461559350937605,49.06711538945588,6.0,10,9.0,1971,0.038692987,B,B,28,6533,1,1015.0,2,5,B
9945,62,2.0,55.28081986064991,,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
15280,1,2.0,66.56996163335843,66.24859994429548,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
2744,64,2.0,46.80831940141033,31.30580909512021,6.0,5,9.0,1972,0.002211665,B,B,39,7614,3,,1,5,A
3094,41,3.0,70.73322665678843,41.16156167396692,8.0,7,16.0,1988,0.175054867,B,B,36,10055,3,,1,0,B
12332,35,1.0,42.39633597006648,22.66295380659708,9.0,6,14.0,1970,0.089039719,B,B,33,7976,5,,0,11,B
3088,90,2.0,45.15184255484037,27.764571026892405,5.0,2,5.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B
2829,57,1.0,44.51348081256669,23.113423134573804,8.0,6,12.0,1983,0.133215333,B,B,49,11395,3,1406.0,3,4,A
7905,60,1.0,34.707908389342535,21.695010297607443,5.0,3,8.0,1960,0.21843974,B,B,21,4472,6,1450.0,4,7,A
2803,46,1.0,48.19348297738658,32.553865388604606,5.0,7,5.0,1970,0.188783766,B,B,31,6137,4,,0,1,B
4655,1,2.0,51.879448989164,35.248809320593594,9.0,9,12.0,1972,0.036270089,B,B,6,1318,1,200.0,1,1,B
12574,52,2.0,63.36778755302041,,0.0,17,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
11692,113,2.0,70.56657120484266,70.69422104004224,12.0,28,30.0,2014,0.050755569,B,B,24,5469,1,145.0,0,1,B
5660,23,1.0,31.75321783434666,30.928076795745028,1.0,7,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
2145,23,2.0,53.40281098422278,54.49179598044572,1.0,5,15.0,2018,0.034656082,B,B,0,168,0,,0,0,B
13876,65,2.0,73.14457747602769,42.87973605237269,12.0,2,9.0,1948,0.081943463,B,B,20,2738,20,,1,4,B
6391,1,2.0,61.82349527882575,,1.0,5,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
461,1,1.0,42.81386496132057,19.58538552622087,8.0,15,17.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B
16094,93,2.0,47.3059194242069,31.813407743352684,6.0,14,12.0,1975,0.521867054,B,B,25,6149,0,,0,0,B
13450,11,2.0,57.43562673234121,30.66173040120069,12.0,9,16.0,1978,0.0001696759999999,B,B,36,5992,0,,1,1,B
7714,1,1.0,39.92581577750106,16.673707796763868,10.0,7,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
331,37,2.0,46.81826256747349,32.00387566937852,6.0,3,9.0,1973,0.127811589,B,B,28,7287,5,320.0,1,3,B
9317,26,2.0,43.32422814874645,27.93247964488108,5.0,7,5.0,1963,0.0,B,B,36,6714,2,2672.0,0,2,B
5719,113,2.0,44.793230843513605,28.05254567829077,5.0,8,9.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B
1108,21,2.0,59.95025489133028,36.27925325966414,10.0,5,17.0,1995,0.194489265,B,B,47,8004,3,125.0,3,5,B
10949,108,2.0,37.85404350837793,24.46422031697369,6.0,5,9.0,1965,0.0,B,B,25,5027,4,46.0,1,1,B
11702,29,3.0,76.67507036010649,43.56397581303069,8.0,8,12.0,1987,0.086885265,B,B,10,2277,2,1547.0,0,0,B
10420,27,1.0,45.41950424577565,47.32313041874527,1.0,3,10.0,2017,0.072157581,B,B,2,629,1,,0,0,A
4020,34,2.0,61.52966659416914,58.66919357418863,10.0,4,12.0,2017,0.069753361,B,B,53,13670,4,,1,11,B
13359,57,2.0,47.86564318367415,32.69617302598792,6.0,3,12.0,1981,0.133215333,B,B,49,11395,3,1406.0,3,4,A
1267,74,2.0,39.21984812699901,27.95450790651287,6.0,9,12.0,1970,0.371148999,B,B,34,7065,1,750.0,2,5,B
6066,67,1.0,41.57316607681722,21.06537805578568,10.0,9,16.0,1980,0.100455735,B,B,43,7227,0,,1,6,A
1900,132,2.0,52.06787007775238,33.79981229762185,9.0,4,12.0,1988,0.007658515,B,B,35,7077,56,2301.0,3,19,B
11840,45,2.0,59.52966636035728,59.92681742220206,1.0,8,9.0,2015,0.195781053,B,B,23,5212,6,,3,2,B
5570,140,1.0,39.70230837851791,22.23608046017324,8.0,10,12.0,2001,0.23861713,B,B,26,3889,6,705.0,3,6,B
13001,18,2.0,51.79650990871909,31.882663279729982,9.0,4,15.0,2000,0.0,B,B,30,5562,0,,0,5,A
9727,140,2.0,46.48614136175853,25.79225346349547,5.0,3,5.0,1963,0.0,B,B,33,7425,1,,2,5,B
13834,23,1.0,52.94665227294792,46.31264014802089,1.0,7,9.0,2015,0.014072961,B,B,2,475,0,,0,0,B
8141,46,2.0,69.80461247985367,33.82966008436593,12.0,13,16.0,2014,0.188783766,B,B,31,6137,4,,0,1,B
8661,13,4.0,109.02254372224876,67.67437264905297,10.0,24,22.0,2002,0.133215333,B,B,49,11395,3,1406.0,3,4,A
616,1,2.0,64.76244386971328,,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
7803,59,1.0,60.771553872351504,,0.0,22,25.0,2017,0.019508796,B,B,37,7687,11,176.0,5,5,B
6820,21,1.0,39.17128133969339,22.63680229684761,8.0,1,17.0,1994,0.394094211,B,B,3,662,0,35.0,0,0,B
1085,8,1.0,42.3512518288531,21.46728733865214,9.0,4,17.0,2013,0.092290642,B,B,21,4346,2,165.0,1,2,B
2777,27,1.0,47.268546202049805,43.03039184891248,1.0,2,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B
12767,8,2.0,47.88941591424847,29.31685573997388,6.0,4,9.0,1981,0.219006007,B,B,28,6746,3,,1,4,B
1401,9,3.0,74.24011276607195,53.61515196947807,9.0,8,12.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B
4785,61,1.0,41.7651555000357,19.3431856771646,9.0,12,16.0,1984,0.300322518,B,B,52,10311,6,,1,9,B
101,34,3.0,81.31118405697569,49.16091561041426,10.0,12,17.0,1996,0.069753361,B,B,53,13670,4,,1,11,B
13774,9,2.0,54.8495052963731,31.033739655162503,9.0,7,15.0,2009,0.161531741,B,B,25,5648,1,30.0,2,4,B
15799,18,2.0,63.97791757132688,36.61238412757668,10.0,11,17.0,1987,0.0,B,B,30,5562,0,,0,5,A
332,102,3.0,57.10389168346521,41.17227339542837,5.0,2,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B
14473,27,2.0,65.68700488826613,,1.0,9,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B
5093,21,2.0,52.09698172712714,31.232627252129294,8.0,12,12.0,1971,0.034331497,B,B,25,5487,3,,0,4,B
3908,9,2.0,52.30065922365455,29.503870701789342,8.0,17,22.0,1991,0.136244425,B,B,11,2370,0,,0,1,B
4389,39,2.0,54.32626285794437,34.394391156782056,9.0,3,12.0,1974,0.428825818,B,B,25,5011,8,730.0,0,2,B
8111,88,2.0,53.53587330491911,32.641536541087184,9.0,7,12.0,1976,0.127375905,B,B,43,8429,3,,3,9,B
9359,99,3.0,51.031444647603216,35.962898737295106,6.0,2,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B
13368,57,1.0,34.82626233309862,20.50738632686928,5.0,6,5.0,1962,0.133215333,B,B,49,11395,3,1406.0,3,4,A
14408,52,1.0,42.23982086593384,19.022877120986035,7.0,11,17.0,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B
983,91,3.0,60.27697249966993,43.89435714072288,5.0,5,9.0,1968,0.333891544,B,B,30,6564,1,,0,0,B
4150,10,1.0,38.21350640352911,20.00186128434404,8.0,8,16.0,1984,0.282797669,B,B,33,8667,2,,0,6,B
15410,4,3.0,73.89573747137098,53.78470751334677,7.0,6,9.0,1962,0.327018035,B,B,12,2270,23,2500.0,1,0,B
7887,19,3.0,65.77099138534508,48.6888779697622,8.0,6,16.0,1978,0.309479124,B,B,35,7715,4,990.0,0,6,B
13243,75,3.0,79.83309478740699,52.17691975349735,8.0,4,5.0,1959,0.122090347,B,B,29,6566,7,1894.0,4,0,B
16388,23,2.0,56.7515321237732,52.59388834475603,1.0,8,9.0,2016,0.034656082,B,B,0,168,0,,0,0,B
16336,12,2.0,54.888499810643786,33.006718028513326,8.0,6,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B
8089,1,1.0,42.62847031762952,,1.0,7,10.0,1977,0.007122317,B,B,1,264,0,,0,1,B
12885,79,1.0,42.205421285803226,44.9770300772332,1.0,20,25.0,2019,0.307466659,B,A,30,5048,9,325.0,2,5,B
8653,64,2.0,45.5221281762932,31.118506822219462,5.0,8,9.0,1974,0.002211665,B,B,39,7614,3,,1,5,A
5822,24,1.0,50.55317859533572,30.30583431463377,10.0,20,24.0,2016,0.111627393,B,B,50,12238,8,1970.0,2,3,B
2901,164,3.0,68.44646285178595,43.384738799956224,10.0,7,7.0,1941,0.486245621,B,B,13,2514,19,,0,6,B
4400,1,1.0,45.26425855539864,16.820462575297793,11.0,9,22.0,1977,0.014580716,B,B,3,760,1,,0,0,B
3328,31,3.0,76.91950936801364,48.22459840804793,9.0,9,17.0,2000,0.151346216,B,A,32,5889,10,830.0,4,1,B
8077,101,1.0,33.50068024516579,21.63635567291512,5.0,7,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B
19,16,3.0,64.08092957649615,44.55132014999461,6.0,5,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
4107,53,1.0,37.84284869441157,19.641219925631464,8.0,11,16.0,1983,0.049637257,B,B,34,7759,0,229.0,1,3,B
75,11,2.0,48.19731622221072,30.402117342389246,5.0,3,14.0,1971,0.038692987,B,B,28,6533,1,1015.0,2,5,B
15933,1,1.0,40.774128467601926,20.05658241574816,8.0,18,17.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B
689,30,4.0,94.16493420565914,60.3222550535965,10.0,8,16.0,2005,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
8113,96,1.0,55.61756108576613,,1.0,3,9.0,1977,0.041116354,B,B,53,14892,4,,1,4,B
131,1,1.0,42.808104529010855,,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
9833,1,2.0,56.49431782042168,54.72356903322895,0.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1765,21,1.0,38.87645859039083,20.63600309384744,10.0,14,16.0,1980,0.194489265,B,B,47,8004,3,125.0,3,5,B
7616,48,4.0,123.8469281077555,125.65017755308624,1.0,7,1.0,2015,0.041124634,B,B,46,9515,5,,1,10,B
4690,61,2.0,40.389752189768565,21.67274793280469,8.0,16,4.0,1981,0.300322518,B,B,52,10311,6,,1,9,B
8959,27,1.0,44.6026932654449,44.10821997212305,1.0,2,2.0,2014,0.01405792,B,B,1,290,0,,0,0,B
6243,27,2.0,55.1174748142157,33.94618805524845,12.0,6,17.0,2015,0.011654127,B,B,4,915,0,,0,0,B
5561,27,2.0,58.161484317745526,5.815531883868528,1.0,12,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B
14179,45,1.0,42.74530574152372,,0.0,17,0.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
14702,178,4.0,82.62371655423125,60.54168158407016,7.0,3,7.0,1960,0.460556389,B,B,20,4386,14,,1,5,B
13755,96,3.0,85.93617060557894,45.64843779299578,10.0,14,16.0,2005,0.041116354,B,B,53,14892,4,,1,4,B
4160,101,3.0,81.23214090981641,54.38458470702607,7.0,4,5.0,1958,0.225824954,A,B,41,6558,7,1548.0,3,2,B
12155,128,2.0,62.535522711732256,36.287340207349246,10.0,15,17.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B
3089,38,3.0,90.34856989984762,,1.0,15,17.0,1977,0.060753049,B,B,15,2787,2,520.0,0,7,B
9917,1,1.0,31.49376940557989,19.357327809212443,6.0,4,5.0,1977,0.014580716,B,B,3,760,1,,0,0,B
7327,123,2.0,56.29543455872323,33.7362326492835,9.0,5,17.0,2007,0.0,B,B,47,11319,0,1145.0,3,5,B
14714,44,1.0,25.90322013419507,18.273363744866742,3.0,2,5.0,1969,0.122190486,B,B,25,4724,2,1308.0,1,3,B
5662,79,3.0,69.25043438508207,51.16566335172465,6.0,5,5.0,1937,0.16909109,B,B,19,3856,10,,2,5,B
13718,23,3.0,77.70831986853065,,1.0,8,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
12191,74,1.0,42.799881801862725,19.81957567757761,13.0,3,1.0,2020,0.075778755,B,B,6,1437,3,,0,2,B
14433,1,1.0,41.57308553401726,21.87271206580848,8.0,2,17.0,2019,0.007122317,B,B,1,264,0,,0,1,B
214,27,1.0,47.929850917794965,,0.0,11,0.0,1977,0.017647053,B,B,2,469,0,,0,0,B
7075,23,1.0,42.930185167115226,,1.0,12,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15304,124,1.0,45.22009891462902,44.24084121412709,13.0,12,12.0,1974,0.122090347,B,B,29,6566,7,1894.0,4,0,B
2717,6,2.0,64.87480943570056,,0.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7752,22,2.0,66.40158985096676,,1.0,8,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
